lot_id,die_attach_temp,bond_force,epoxy_volume,die_attach_void_percent,cure_temp,cure_time,cure_ramp_rate,mold_temp,mold_pressure,transfer_speed,vacuum_level,mold_void_count,pmc_temp,pmc_time,cooling_rate,warpage_mm,floor_life_hours,moisture_content,reflow_peak_temp,reflow_ramp_rate,time_above_liquidus,da_temp_zone,bond_force_zone,epoxy_volume_zone,da_void_zone,cure_temp_zone,cure_time_zone,cure_ramp_zone,mold_temp_zone,mold_pressure_zone,transfer_speed_zone,vacuum_zone,mold_void_zone,pmc_temp_zone,pmc_time_zone,cooling_zone,warpage_zone,floor_life_zone,moisture_zone,peak_temp_zone,reflow_ramp_zone,tal_zone,da_temp_risk,bond_force_risk,epoxy_volume_risk,da_void_risk,cure_temp_risk,cure_time_risk,cure_ramp_risk,mold_temp_risk,mold_pressure_risk,transfer_speed_risk,vacuum_risk,mold_void_risk,pmc_temp_risk,pmc_time_risk,cooling_risk,warpage_risk,floor_life_risk,moisture_risk,peak_temp_risk,reflow_ramp_risk,tal_risk,die_attach_score,die_attach_cure_score,moulding_score,pmc_score,reflow_score,die_attach_class,die_attach_cure_class,moulding_class,pmc_class,reflow_class,overall_risk,overall_class,danger_trigger_stage,final_action
LOT_0778,149.1,17.15,111.99,7.72,155.03,60.57,5.22,172.93,86.17,1.17,0.46,1,180.49,106.79,4.11,0.0,32.26,0.355,222.96,2.7,77.5,Normal,Warning,Danger,Warning,Warning,Normal,Normal,Normal,Warning,Warning,Normal,Normal,Warning,Warning,Normal,Normal,Normal,Warning,Normal,Normal,Normal,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.175,0.175,0.2,0.1,Medium,Low,Low,Low,Low,0.225,Low,Die Attach,Immediate Hold / Halt
LOT_0779,148.67,17.28,98.81,9.57,161.43,74.48,3.79,179.55,80.01,1.07,0.5,4,152.03,64.44,4.63,0.0,11.27,0.242,238.37,1.95,98.15,Normal,Warning,Normal,Warning,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Warning,Danger,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Normal,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.175,0.15,0.3,0.0,Low,Low,Low,Low,Low,0.169,Low,Post-Mould Cure,Immediate Hold / Halt
LOT_0780,156.06,17.12,95.4,1.07,145.63,62.13,6.4,181.1,73.03,0.75,0.5,4,171.08,95.21,5.71,0.021,18.72,0.495,243.43,1.49,69.92,Warning,Warning,Normal,Normal,Danger,Normal,Warning,Warning,Warning,Warning,Normal,Warning,Normal,Normal,Warning,Normal,Normal,Warning,Normal,Normal,Normal,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.5,0.425,0.1,0.1,Low,Medium,Medium,Low,Low,0.261,Low,Die Attach Cure,Immediate Hold / Halt
LOT_0781,144.37,21.07,92.83,5.08,159.11,28.15,5.46,175.89,84.14,0.87,0.34,3,180.63,90.2,4.64,0.054,0.0,0.395,252.27,3.07,84.54,Warning,Normal,Warning,Warning,Warning,Danger,Normal,Normal,Normal,Warning,Warning,Warning,Warning,Normal,Normal,Normal,Normal,Warning,Warning,Warning,Normal,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.4,0.525,0.3,0.1,0.325,Medium,Medium,Low,Low,Low,0.33,Low,Die Attach Cure,Immediate Hold / Halt
LOT_0782,153.58,22.68,112.96,7.95,165.51,40.38,5.23,176.54,85.67,1.27,0.48,8,157.68,97.55,2.8,0.0,19.16,0.031,243.71,2.53,123.56,Normal,Warning,Danger,Warning,Normal,Warning,Normal,Normal,Warning,Warning,Normal,Danger,Warning,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Warning,0.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.175,0.475,0.2,0.1,Medium,Low,Medium,Low,Low,0.3,Low,Die Attach,Immediate Hold / Halt
LOT_0783,140.95,22.73,100.78,8.12,161.55,40.02,3.17,167.25,83.82,1.3,0.39,4,159.34,93.25,5.0,0.0,19.11,0.357,221.53,3.57,100.61,Warning,Warning,Normal,Warning,Normal,Warning,Normal,Warning,Normal,Warning,Warning,Warning,Warning,Normal,Warning,Normal,Normal,Warning,Normal,Danger,Normal,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.4,0.175,0.4,0.2,0.3,Medium,Low,Medium,Low,Low,0.311,Low,Solder Reflow,Immediate Hold / Halt
LOT_0784,154.3,18.76,86.22,6.14,164.34,60.48,6.63,179.57,95.37,1.03,0.36,1,172.91,108.29,1.8,0.081,62.63,0.214,252.45,2.89,118.68,Normal,Normal,Danger,Warning,Normal,Normal,Warning,Normal,Danger,Normal,Warning,Normal,Normal,Warning,Danger,Normal,Warning,Normal,Warning,Normal,Normal,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.4,0.15,0.275,0.3,0.2,Medium,Low,Low,Low,Low,0.266,Low,Die Attach,Immediate Hold / Halt
LOT_0785,145.14,17.58,100.16,0.0,162.84,63.79,7.68,177.42,85.0,1.23,0.31,2,186.98,88.58,5.67,0.157,0.0,0.297,246.17,2.76,67.38,Normal,Warning,Normal,Normal,Normal,Normal,Warning,Normal,Warning,Warning,Warning,Normal,Danger,Normal,Warning,Warning,Normal,Normal,Normal,Normal,Normal,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.15,0.25,0.5,0.0,Low,Low,Low,Medium,Low,0.18,Low,Post-Mould Cure,Immediate Hold / Halt
LOT_0786,143.3,18.57,99.22,8.74,179.54,80.95,6.29,168.97,76.73,1.04,0.37,4,175.04,99.65,5.54,0.008,46.39,0.146,237.47,2.93,126.48,Warning,Normal,Normal,Warning,Warning,Warning,Warning,Warning,Normal,Normal,Warning,Warning,Warning,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Warning,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.5,0.325,0.2,0.1,Low,Medium,Low,Low,Low,0.271,Low,None,Continue
LOT_0787,152.93,20.06,102.48,4.55,155.99,41.36,4.88,175.48,80.09,1.14,0.46,4,168.99,122.82,4.12,0.267,32.45,0.218,237.8,1.35,60.26,Normal,Normal,Normal,Normal,Warning,Warning,Normal,Normal,Normal,Warning,Normal,Warning,Normal,Danger,Normal,Danger,Normal,Normal,Normal,Normal,Normal,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.225,0.6,0.0,Low,Medium,Low,Medium,Low,0.199,Low,Post-Mould Cure,Immediate Hold / Halt
LOT_0788,144.72,21.18,95.79,4.75,175.26,58.68,8.12,167.95,78.8,0.89,0.69,0,159.9,88.07,6.33,0.098,0.0,0.07,258.38,2.0,61.71,Warning,Normal,Normal,Normal,Warning,Normal,Danger,Warning,Normal,Warning,Normal,Normal,Warning,Normal,Warning,Normal,Normal,Normal,Warning,Normal,Normal,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.475,0.175,0.2,0.125,Low,Medium,Low,Low,Low,0.196,Low,Die Attach Cure,Immediate Hold / Halt
LOT_0789,158.86,23.03,110.19,0.2,152.8,62.0,5.5,177.19,91.83,0.65,0.67,0,175.99,81.45,2.78,0.031,0.0,0.256,238.82,3.13,109.2,Warning,Warning,Danger,Normal,Warning,Normal,Normal,Normal,Danger,Danger,Normal,Normal,Warning,Normal,Warning,Normal,Normal,Normal,Normal,Warning,Normal,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.4,0.175,0.35,0.2,0.1,Medium,Low,Medium,Low,Low,0.249,Low,Die Attach,Immediate Hold / Halt
LOT_0790,160.13,21.1,104.17,9.6,159.98,37.68,5.3,166.46,99.63,1.29,0.93,2,173.85,81.73,5.32,0.0,0.0,0.131,233.36,3.68,144.47,Danger,Normal,Normal,Warning,Warning,Danger,Normal,Warning,Danger,Warning,Danger,Normal,Normal,Normal,Warning,Normal,Normal,Normal,Normal,Danger,Warning,1.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.4,0.525,0.525,0.1,0.3,Medium,Medium,Medium,Low,Low,0.38,Medium,Die Attach,Immediate Hold / Halt
LOT_0791,141.58,23.88,107.61,0.0,161.88,51.3,6.12,167.63,79.21,0.86,0.59,1,166.25,86.16,7.05,0.047,0.0,0.338,243.85,1.37,156.94,Warning,Warning,Warning,Normal,Normal,Normal,Warning,Warning,Normal,Warning,Normal,Normal,Normal,Normal,Danger,Normal,Normal,Warning,Normal,Normal,Danger,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.3,0.15,0.175,0.2,0.3,Low,Low,Low,Low,Low,0.231,Low,Post-Mould Cure,Immediate Hold / Halt
LOT_0792,147.89,18.87,101.28,10.92,151.56,64.14,8.13,175.77,70.12,0.88,0.54,6,167.62,104.88,1.85,0.0,12.41,0.466,245.55,2.73,98.34,Normal,Normal,Normal,Danger,Warning,Normal,Danger,Normal,Warning,Warning,Normal,Danger,Normal,Warning,Danger,Normal,Normal,Warning,Normal,Normal,Normal,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.475,0.475,0.3,0.1,Medium,Medium,Medium,Low,Low,0.34,Medium,Die Attach,Immediate Hold / Halt
LOT_0793,156.66,18.17,105.51,0.68,180.87,47.99,3.68,178.3,80.64,1.07,0.55,0,181.29,106.08,6.04,0.038,34.0,0.28,254.02,3.43,95.79,Warning,Normal,Warning,Normal,Danger,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Warning,Warning,Warning,Normal,Normal,Normal,Warning,Warning,Normal,0.5,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.2,0.525,0.0,0.3,0.225,Low,Medium,Low,Low,Low,0.22,Low,Die Attach Cure,Immediate Hold / Halt
LOT_0794,140.89,25.34,104.45,1.57,168.25,37.33,6.58,166.17,78.23,1.05,0.71,2,174.44,89.49,3.95,0.087,19.46,0.0,238.85,2.7,82.53,Warning,Danger,Normal,Normal,Normal,Danger,Warning,Warning,Normal,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,0.5,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.175,0.0,0.0,Low,Medium,Low,Low,Low,0.179,Low,Die Attach,Immediate Hold / Halt
LOT_0795,149.07,19.03,93.09,2.03,162.55,60.08,5.59,173.92,71.76,0.72,1.0,0,166.37,99.31,4.54,0.122,13.37,0.286,245.49,2.25,97.36,Normal,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Warning,Warning,Danger,Normal,Normal,Normal,Normal,Warning,Normal,Normal,Normal,Normal,Normal,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.325,0.2,0.0,Low,Low,Low,Low,Low,0.131,Low,Moulding,Immediate Hold / Halt
LOT_0796,156.33,19.93,99.88,8.27,172.69,83.76,2.37,180.43,84.81,0.82,0.55,5,164.2,97.97,5.31,0.0,20.59,0.295,238.63,1.8,85.95,Warning,Normal,Normal,Warning,Warning,Warning,Warning,Warning,Normal,Warning,Normal,Warning,Warning,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Normal,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.325,0.2,0.0,Low,Medium,Low,Low,Low,0.246,Low,None,Continue
LOT_0797,154.81,21.93,93.11,6.61,158.31,35.85,4.45,181.74,85.25,1.0,0.42,1,170.76,70.77,3.48,0.063,0.0,0.124,248.28,2.51,80.74,Normal,Normal,Warning,Warning,Warning,Danger,Normal,Warning,Warning,Normal,Normal,Normal,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Normal,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.525,0.2,0.1,0.0,Low,Medium,Low,Low,Low,0.204,Low,Die Attach Cure,Immediate Hold / Halt
LOT_0798,144.53,24.73,93.3,5.01,161.1,60.54,5.69,166.78,79.95,1.24,0.85,2,170.29,129.8,5.7,0.031,9.14,0.393,236.91,3.37,100.03,Warning,Warning,Warning,Warning,Normal,Normal,Normal,Warning,Normal,Warning,Danger,Normal,Normal,Danger,Warning,Normal,Normal,Warning,Normal,Warning,Normal,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.325,0.3,0.2,Medium,Low,Low,Low,Low,0.276,Low,Moulding,Immediate Hold / Halt
LOT_0799,153.11,19.23,94.96,9.85,163.03,53.84,4.88,176.16,71.75,0.89,0.38,5,163.8,58.4,1.05,0.0,56.68,0.252,249.01,2.93,91.69,Normal,Normal,Warning,Warning,Normal,Normal,Normal,Normal,Warning,Warning,Warning,Warning,Warning,Danger,Danger,Normal,Warning,Normal,Normal,Normal,Normal,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.4,0.5,0.075,Low,Low,Medium,Medium,Low,0.254,Low,Post-Mould Cure,Immediate Hold / Halt
LOT_0800,149.55,23.13,101.17,9.6,169.97,50.73,4.25,170.64,89.74,0.92,0.34,3,169.32,95.3,6.83,0.153,24.65,0.039,241.0,3.07,54.87,Normal,Warning,Normal,Warning,Normal,Normal,Normal,Normal,Warning,Normal,Warning,Warning,Normal,Normal,Warning,Warning,Normal,Normal,Normal,Warning,Normal,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.3,0.0,0.325,0.3,0.1,Low,Low,Low,Low,Low,0.211,Low,None,Continue
LOT_0801,162.85,20.04,100.39,1.33,168.97,42.63,8.25,182.9,87.87,0.72,0.54,6,174.15,71.96,3.02,0.044,9.52,0.479,229.63,3.02,51.23,Danger,Normal,Normal,Normal,Normal,Warning,Danger,Warning,Warning,Warning,Normal,Danger,Normal,Warning,Normal,Normal,Normal,Warning,Normal,Warning,Normal,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.2,0.475,0.575,0.1,0.2,Low,Medium,Medium,Low,Low,0.32,Low,Die Attach,Immediate Hold / Halt
LOT_0802,144.23,13.97,95.61,10.04,167.12,42.02,6.53,182.39,80.83,1.41,0.66,4,164.38,101.29,4.33,0.122,7.57,0.269,238.47,0.78,119.95,Warning,Danger,Normal,Danger,Normal,Warning,Warning,Warning,Normal,Danger,Normal,Warning,Warning,Warning,Normal,Warning,Normal,Normal,Normal,Normal,Normal,0.5,1.0,0.0,1.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.7,0.325,0.4,0.4,0.0,High,Low,Medium,Medium,Low,0.349,Medium,Die Attach,Immediate Hold / Halt
LOT_0803,140.99,20.32,102.66,5.31,162.74,64.07,5.71,179.41,93.87,1.05,0.51,0,173.05,102.01,3.71,0.124,16.98,0.351,252.3,3.22,93.54,Warning,Normal,Normal,Warning,Normal,Normal,Normal,Normal,Danger,Normal,Normal,Normal,Normal,Warning,Normal,Warning,Normal,Warning,Warning,Warning,Normal,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.3,0.0,0.2,0.3,0.325,Low,Low,Low,Low,Low,0.236,Low,Moulding,Immediate Hold / Halt
LOT_0804,143.76,18.16,104.76,13.8,162.27,66.84,4.17,169.16,74.59,0.58,0.77,0,168.15,68.79,2.67,0.19,28.83,0.105,240.28,1.89,88.69,Warning,Normal,Normal,Danger,Normal,Normal,Normal,Warning,Warning,Danger,Warning,Normal,Normal,Warning,Warning,Warning,Normal,Normal,Normal,Normal,Normal,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.425,0.4,0.0,Medium,Low,Medium,Medium,Low,0.266,Low,Die Attach,Immediate Hold / Halt
LOT_0805,151.04,25.69,84.67,3.86,162.48,74.2,5.53,178.54,82.76,0.81,0.74,4,176.41,112.75,4.63,0.198,33.06,0.217,244.95,2.48,74.42,Normal,Danger,Danger,Normal,Normal,Warning,Normal,Normal,Normal,Warning,Warning,Warning,Warning,Warning,Normal,Warning,Normal,Normal,Normal,Normal,Normal,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.4,0.175,0.3,0.4,0.0,Medium,Low,Low,Medium,Low,0.241,Low,Die Attach,Immediate Hold / Halt
LOT_0806,159.79,20.89,100.76,5.55,188.84,43.02,3.73,166.72,78.14,1.05,0.41,0,171.0,80.96,4.47,0.169,40.25,0.382,253.69,2.73,85.24,Warning,Normal,Normal,Warning,Danger,Warning,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Warning,Normal,Warning,Warning,Normal,Normal,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.3,0.525,0.1,0.2,0.225,Low,Medium,Low,Low,Low,0.25,Low,Die Attach Cure,Immediate Hold / Halt
LOT_0807,145.37,18.83,95.81,6.93,167.77,70.45,3.26,183.59,76.58,0.78,0.41,9,167.29,84.15,3.71,0.068,5.24,0.271,253.6,2.75,56.67,Normal,Normal,Normal,Warning,Normal,Warning,Normal,Warning,Normal,Warning,Normal,Danger,Normal,Normal,Normal,Normal,Normal,Normal,Warning,Normal,Normal,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.175,0.475,0.0,0.125,Low,Low,Medium,Low,Low,0.216,Low,Moulding,Immediate Hold / Halt
LOT_0808,147.93,18.35,100.42,9.32,163.81,58.68,7.67,180.26,84.59,1.39,0.6,0,175.83,61.34,4.68,0.0,12.8,0.195,238.84,2.22,120.98,Normal,Normal,Normal,Warning,Normal,Normal,Warning,Warning,Normal,Danger,Normal,Normal,Warning,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Warning,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.15,0.25,0.2,0.1,Low,Low,Low,Low,Low,0.18,Low,Moulding,Immediate Hold / Halt
LOT_0809,145.72,21.64,92.27,3.24,167.59,45.05,3.03,177.95,88.98,0.98,0.41,2,170.39,94.37,0.21,0.0,3.71,0.273,246.49,3.01,97.73,Normal,Normal,Warning,Normal,Normal,Warning,Normal,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Danger,Normal,Normal,Normal,Normal,Warning,Normal,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.175,0.1,0.2,0.1,Low,Low,Low,Low,Low,0.126,Low,Post-Mould Cure,Immediate Hold / Halt
LOT_0810,142.2,24.34,110.18,0.0,167.66,51.07,5.21,181.32,97.04,1.15,0.56,1,171.27,114.48,3.93,0.009,0.0,0.327,246.98,1.98,120.78,Warning,Warning,Danger,Normal,Normal,Normal,Normal,Warning,Danger,Warning,Normal,Normal,Normal,Warning,Normal,Normal,Normal,Warning,Normal,Normal,Warning,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.4,0.0,0.375,0.1,0.2,Medium,Low,Medium,Low,Low,0.239,Low,Die Attach,Immediate Hold / Halt
LOT_0811,147.47,19.6,99.87,2.6,166.89,77.27,3.29,177.93,81.38,1.03,0.67,2,173.36,102.89,3.24,0.104,17.98,0.23,242.42,2.88,92.45,Normal,Normal,Normal,Normal,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Warning,Normal,Warning,Normal,Normal,Normal,Normal,Normal,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.3,0.0,Low,Low,Low,Low,Low,0.071,Low,None,Continue
LOT_0812,152.37,19.95,87.17,4.13,165.51,63.64,4.11,167.83,85.0,0.95,0.53,1,169.96,81.91,2.55,0.118,9.53,0.275,248.28,2.03,53.88,Normal,Normal,Danger,Normal,Normal,Normal,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Warning,Warning,Normal,Normal,Normal,Normal,Normal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.3,0.0,Low,Low,Low,Low,Low,0.11,Low,Die Attach,Immediate Hold / Halt
LOT_0813,164.56,18.42,104.99,11.76,171.32,55.49,4.9,170.0,87.05,1.11,0.4,0,160.75,107.76,4.18,0.097,4.25,0.03,252.7,2.53,117.22,Danger,Normal,Normal,Danger,Warning,Normal,Normal,Normal,Warning,Warning,Warning,Normal,Warning,Warning,Normal,Normal,Normal,Normal,Warning,Normal,Normal,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6,0.175,0.25,0.2,0.125,Medium,Low,Low,Low,Low,0.27,Low,Die Attach,Immediate Hold / Halt
LOT_0814,147.68,19.29,105.71,6.93,171.38,55.57,5.92,181.65,79.16,0.9,0.77,0,174.41,88.95,1.24,0.17,0.0,0.0,249.22,2.92,70.87,Normal,Normal,Warning,Warning,Warning,Normal,Normal,Warning,Normal,Warning,Warning,Normal,Normal,Normal,Danger,Warning,Normal,Normal,Normal,Normal,Normal,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.175,0.25,0.4,0.0,Low,Low,Low,Medium,Low,0.209,Low,Post-Mould Cure,Immediate Hold / Halt
LOT_0815,150.89,12.41,105.66,5.0,164.63,60.31,5.74,174.83,65.01,1.44,0.74,0,167.58,85.75,5.62,0.0,12.02,0.0,242.72,2.12,92.39,Normal,Danger,Warning,Normal,Normal,Normal,Normal,Normal,Warning,Danger,Warning,Normal,Normal,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Normal,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.325,0.1,0.0,Low,Low,Low,Low,Low,0.156,Low,Die Attach,Immediate Hold / Halt
LOT_0816,146.37,17.75,104.96,5.82,169.41,57.35,4.14,174.29,84.01,0.56,0.58,3,170.44,87.31,0.15,0.045,66.95,0.252,242.54,2.51,100.64,Normal,Warning,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Danger,Normal,Warning,Normal,Normal,Danger,Normal,Warning,Normal,Normal,Normal,Normal,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.2,0.075,Low,Low,Low,Low,Low,0.184,Low,Moulding,Immediate Hold / Halt
LOT_0817,153.95,19.31,103.4,10.71,173.05,95.1,4.01,185.06,73.67,1.07,0.65,0,170.62,106.39,2.93,0.214,0.0,0.541,253.01,2.43,77.92,Normal,Normal,Normal,Danger,Warning,Danger,Normal,Danger,Warning,Normal,Normal,Normal,Normal,Warning,Warning,Danger,Normal,Danger,Warning,Normal,Normal,0.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,0.5,0.0,0.0,0.4,0.525,0.3,0.6,0.325,Medium,Medium,Low,Medium,Low,0.405,Medium,Die Attach,Immediate Hold / Halt
LOT_0818,146.96,19.59,99.61,9.02,180.75,62.99,3.73,171.73,78.54,0.79,0.26,8,172.12,75.0,5.22,0.0,0.0,0.13,258.24,2.3,16.75,Normal,Normal,Normal,Warning,Danger,Normal,Normal,Normal,Normal,Warning,Warning,Danger,Normal,Warning,Warning,Normal,Normal,Normal,Warning,Normal,Normal,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.35,0.45,0.2,0.125,Low,Medium,Medium,Low,Low,0.266,Low,Die Attach Cure,Immediate Hold / Halt
LOT_0819,157.26,19.08,85.2,2.73,169.17,66.06,7.7,169.88,80.37,0.86,0.19,5,173.24,95.11,4.64,0.025,0.0,0.256,254.29,3.79,113.86,Warning,Normal,Danger,Normal,Normal,Normal,Warning,Warning,Normal,Warning,Danger,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Warning,Danger,Normal,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.3,0.15,0.475,0.0,0.325,Low,Low,Medium,Low,Low,0.283,Low,Die Attach,Immediate Hold / Halt
